Nome: SAO PAULO(MIR.de SANTANA)
Codigo Estacao: 83781
Latitude: -23.49638888
Longitude: -46.61999999
Altitude: 785.16
Situacao: Operante
Data Inicial: 2010-01-01
Data Final: 2025-05-25
Periodicidade da Medicao: Horaria

Data Medicao;Hora Medicao;CH (NUVENS ALTAS)(codigo);CL (NUVENS BAIXAS)(codigo);CM (NUVENS MEDIAS)(codigo);NEBULOSIDADE, HORARIA(décimos);PRECIPITACAO TOTAL, HORARIO(mm);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(mB);PRESSAO ATMOSFERICA AO NIVEL DO MAR, HORARIA(mB);TEMPERATURA DO AR - BULBO SECO, HORARIA(°C);TEMPERATURA DO AR - BULBO UMIDO, HORARIA(°C);TEMPERATURA DO PONTO DE ORVALHO(°C);UMIDADE RELATIVA DO AR, HORARIA(%);VENTO, DIRECAO HORARIA(codigo);VENTO, VELOCIDADE HORARIA(m/s);VISIBILIDADE, HORARIA(codigo)
2018-01-07;0000;-1;7;-1;10;4;924.8;1013;20.3;18.4;17.5;84;36;2.5;20
2018-01-07;1200;-1;5;-1;10;1;925.7;1014.6;17.7;16.8;16.2;91;9;1.6;10
2018-01-07;1800;-1;7;-1;10;28;925.3;1014.2;18.5;17.3;16.5;88;14;2.3;50
2018-01-08;0000;-1;7;-1;10;.2;927;1016.1;19.2;18.1;17.3;89;14;3;50
2018-01-08;1200;-1;5;-1;10;6;927.5;1016.7;18;17.5;17.2;95;0;0;10
2018-01-08;1800;-1;5;-1;10;3.5;927.2;1015.9;21.4;20.1;19.3;88;0;0;20
2018-01-09;0000;-1;5;-1;10;2.2;926.2;1015.2;19;18.5;18.2;95;27;.5;20
2018-01-09;1200;-1;5;-1;10;4;929.5;1018.7;19.6;18.9;18.6;93;9;2.3;20
2018-01-09;1800;-1;7;-1;10;0;929;1017.4;25.2;21.1;19.1;69;9;2.3;50
2018-01-10;0000;7;2;7;8;.8;929.6;1018.6;21.2;19.5;18.6;85;14;3.3;50
2018-01-10;1200;-1;7;-1;10;0;929.7;1018.5;22.2;20.1;19.2;83;9;2.3;50
2018-01-10;1800;-1;7;-1;10;0;928;1015.9;28.7;22.3;19;56;36;2;60
2018-01-11;0000;-1;7;-1;10;18.5;929;1017.6;22;20.5;19.9;88;0;0;50
2018-01-11;1200;7;2;7;6;0;928.7;1017.1;24.2;21.5;19.9;77;36;1.6;60
2018-01-11;1800;-1;7;-1;10;0;924.7;1012;29.4;21.5;17.6;49;5;2.3;70
2018-01-12;0000;-1;7;-1;10;14.8;927.1;1015.3;22;19.9;18.8;82;9;3;50
2018-01-12;1200;-1;5;-1;10;0;925.2;1013.4;21;17.8;15.8;72;5;4.6;60
2018-01-12;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2018-01-13;0000;-1;7;-1;10;0;923;1011;23.2;20.3;18.9;77;0;0;50
2018-01-13;1200;-1;5;-1;10;0;924;1011.8;20.8;18.5;17.4;81;14;2.5;50
2018-01-13;1800;null;null;null;null;null;null;null;null;null;14.6;null;null;null;50
2018-01-14;0000;7;6;7;6;0;922.2;1010.7;24.4;20.3;18.1;68;0;0;50
2018-01-14;1200;-1;7;-1;10;0;924.9;1012.8;22.8;19.5;17.7;73;0;0;70
2018-01-14;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2018-01-15;0000;7;8;7;7;6;924;1012.6;21.8;19.7;18.8;83;5;1.6;50
2018-01-15;1200;-1;7;-1;10;0;925.2;1013.4;22.2;20.1;19.2;83;14;2.3;70
2018-01-15;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2018-01-16;0000;7;5;7;8;0;924.7;1012.4;27;21.3;18.6;60;9;1.6;50
2018-01-16;1200;-1;7;-1;10;1;927.1;1015;22.2;20.1;19.2;83;5;1.6;70
2018-01-16;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2018-01-17;0000;-1;7;-1;10;4.3;926.3;1014.2;25.8;22.3;20.6;73;9;1.6;50
2018-01-17;1200;-1;7;-1;10;1.5;926.9;1014.6;25;21.7;19.6;72;14;1.3;20
2018-01-17;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2018-01-18;0000;-1;7;-1;10;0;925;1012.6;24.9;22.3;21.2;80;14;.8;50
2018-01-18;1200;7;2;8;8;0;926;1013.1;25.5;22.1;19.8;71;14;1.6;70
2018-01-18;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2018-01-19;0000;7;2;8;7;0;924.3;1011.4;28.1;25.7;12.7;82;14;3;50
2018-01-19;1200;-1;7;-1;10;12;926.2;1013.7;24;20.5;18.6;73;0;0;70
2018-01-19;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2018-01-20;0000;-1;5;-1;10;2;926.3;1014.3;22;20.5;19.9;87;5;3.3;50
2018-01-20;1200;-1;7;-1;10;0;926.2;1014.5;22.4;20.5;19.9;85;9;2.5;50
2018-01-20;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2018-01-21;0000;-1;5;-1;10;22;925.9;1014.3;21;20.1;19.6;92;9;1.3;50
2018-01-21;1200;-1;7;-1;10;0;926.2;1014.5;21.8;20.3;19.7;88;14;1.6;70
2018-01-21;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2018-01-22;0000;-1;7;-1;10;8.8;924;1012.1;22.2;20.3;19.4;84;9;1.6;50
2018-01-22;1200;7;2;7;6;0;924.2;1012.1;23.6;21.3;20.1;81;14;2.5;50
2018-01-22;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2018-01-23;0000;-1;7;-1;10;0;922.9;1010.4;25.5;20.9;18.4;65;5;2.5;50
2018-01-23;1200;0;2;7;4;4;923.7;1011.1;25.5;21.7;19.8;71;14;1.6;60
2018-01-23;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2018-01-24;0000;7;2;7;6;4.2;922.6;1010;24;21.3;19.9;78;32;3.3;50
2018-01-24;1200;-1;7;-1;10;0;922.4;1010;24.5;20.3;18;67;23;2.1;70
2018-01-24;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2018-01-25;0000;0;0;0;0;0;922.8;1010.2;25.4;21.5;19.4;70;0;0;50
2018-01-25;1200;7;2;7;6;0;924;1011.5;25;21.5;20;73;14;3;70
2018-01-25;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2018-01-26;0000;-1;7;-1;10;0;923;1010.8;23;21.3;20.5;86;23;4.6;50
2018-01-26;1200;-1;7;-1;10;0;925;1013.1;22.4;20.3;19.6;84;14;2.5;70
2018-01-26;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2018-01-27;0000;-1;5;-1;10;.3;924.5;1012.6;21.2;19.6;18.8;86;14;4.6;50
2018-01-27;1200;-1;7;-1;10;0;925.5;1014.2;20;18.5;19.2;87;18;3;70
2018-01-27;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2018-01-28;0000;-1;7;-1;10;0;923.3;1011.6;21;19.1;18.2;84;14;4;50
2018-01-28;1200;-1;7;-1;10;0;923.9;1012.1;21.6;19.5;18.4;82;32;3;70
2018-01-28;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2018-01-29;0000;-1;7;-1;10;0;921.2;1008.9;23.7;21.7;20.7;84;0;0;50
2018-01-29;1200;-1;5;-1;10;3;922.4;1010;23.2;21.5;20.7;86;0;0;70
2018-01-29;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2018-01-30;0000;-1;5;-1;10;12.6;925.1;1013.2;21.8;21.1;20.8;94;18;2.6;50
2018-01-30;1200;-1;5;-1;10;23.1;921;1008.9;21.4;18.7;17.4;76;18;3;70
2018-01-30;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2018-01-31;0000;-1;5;-1;10;16.8;921.2;1009.4;18.8;17.6;16.8;88;18;2.5;50
2018-01-31;1200;-1;5;-1;10;0;922.2;1010.6;20.4;18.9;18.5;89;23;2.5;70
2018-01-31;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2018-02-01;0000;7;8;8;6;0;922;1010.2;21;17.8;15.8;72;18;2.5;50
2018-02-01;1200;0;2;0;7;0;923.2;1011.3;22.4;18.7;16.7;70;23;3;70
2018-02-01;1800;0;2;0;9;0;922;1009.7;26;19.8;16.5;56;23;4;70
2018-02-02;0000;0;5;0;8;0;922.4;1010.4;20.7;18.3;16.9;79;14;3.6;50
2018-02-02;1200;null;7;null;10;0;922.1;1010.2;21.8;18.5;16.7;73;14;2.5;70
2018-02-02;1800;null;7;null;10;0;920.1;1007.6;26.5;21.1;18.4;61;32;3.3;70
2018-02-03;0000;null;8;7;5;0;920.1;1007.8;21.8;18.7;17.2;75;18;3.6;50
2018-02-03;1200;0;5;0;8;0;921.6;1009.4;23.5;19.4;17;68;9;3.3;70
2018-02-03;1800;null;5;null;10;0;920.7;1008.5;23.5;19.9;17.9;71;18;5.5;70
2018-02-04;0000;0;2;0;7;0;923.1;1011.1;18.4;15.8;14.1;76;14;4.1;50
2018-02-04;1200;5;2;1;8;0;924.6;1013.2;22.4;18.1;15.5;65;18;3.6;70
2018-02-04;1800;null;5;null;10;0;923.3;1011.6;23.8;19.3;16.6;64;14;4.1;70
2018-02-05;0000;null;5;null;10;0;924.6;1012.7;19.7;17.3;16.1;79;14;4.1;50
2018-02-05;1200;null;7;null;10;0;922.8;1011.2;20.8;17.7;16;74;14;3.3;70
2018-02-05;1800;null;7;null;10;0;921.1;1008.9;24.5;19.7;17;63;23;3.3;70
2018-02-06;0000;null;7;null;10;0;922.4;1010.6;20.5;18.3;17.1;81;14;3;50
2018-02-06;1200;null;5;null;10;0;924.3;1010.3;21.6;18.5;16.8;74;18;.8;70
2018-02-06;1800;null;5;null;10;0;920.5;1008.3;23.3;19.8;18.2;72;18;2.3;70
2018-02-07;0000;0;5;1;8;0;922.3;1010.2;20.2;18.3;17.2;83;18;1.6;50
2018-02-07;1200;7;2;7;7;0;922.7;1010.7;22;18.7;17.2;73;14;1.6;50
2018-02-07;1800;7;2;7;6;0;921.1;1008.5;28.1;18.8;13.2;40;14;3.3;70
2018-02-08;0000;0;8;0;2;0;921.9;1009.7;23.4;20.4;18.7;75;14;2.3;50
2018-02-08;1200;0;0;6;1;0;925.1;1013;23.7;19;16;63;5;2;60
2018-02-08;1800;0;5;2;8;0;922.6;1010.1;28.9;20.3;24;44;23;.8;70
2018-02-09;0000;0;0;0;0;1.4;923.5;1011.3;23.6;19.9;21.1;71;18;.8;50
2018-02-09;1200;0;0;0;0;0;925.6;1013.5;24.2;20.5;18.6;71;5;1.6;70
2018-02-09;1800;2;2;8;8;0;923.5;1010.7;31.3;21.1;15.3;39;14;2.6;70
2018-02-10;0000;7;2;7;8;0;923.1;1010.3;27.3;20.3;16.6;52;23;2.6;50
2018-02-10;1200;null;7;null;10;0;925.2;1012.5;25.4;20.7;18.3;65;0;0;60
2018-02-10;1800;null;7;null;10;6.5;924.4;1011.5;28.1;22.5;19.9;61;14;4.5;70
2018-02-11;0000;null;5;null;10;3.7;924;1011.7;22.2;20.3;19.4;84;14;1.6;50
2018-02-11;1200;null;7;null;10;0;925.7;1020.1;23.6;21.3;13.7;81;32;1.3;70
2018-02-11;1800;null;7;null;10;0;922;1008.9;30.7;23.8;20.6;55;5;2.3;70
2018-02-12;0000;8;4;7;7;0;923.1;1010.5;26.2;22.3;20.5;71;0;0;50
2018-02-12;1200;null;7;null;10;0;924.5;1011.9;25;21.5;19.8;73;14;3;70
2018-02-12;1800;7;1;8;8;0;922.5;1008.5;31.2;22.7;18.5;47;14;2.5;70
2018-02-13;0000;null;7;null;10;0;924.3;1011.8;24.5;22.3;21.4;82;14;1.6;50
2018-02-13;1200;null;7;null;10;2;927.9;1016.5;20.1;18.9;18.2;89;23;3.3;20
2018-02-13;1800;null;7;null;10;0;928;1016.5;21.7;19.5;18.3;81;14;4;20
2018-02-14;0000;null;7;null;10;0;929.7;1018.9;19.2;17.8;16.8;86;18;3.6;50
2018-02-14;1200;null;5;null;10;0;930.3;1019.4;20.5;18.8;18.8;85;23;3.3;60
2018-02-14;1800;null;5;null;10;.4;929.3;1018.8;20.8;19.5;18.7;88;14;3.3;60
2018-02-15;0000;null;5;null;10;.3;927.8;1016.7;20;18.3;17.2;84;14;2.6;50
2018-02-15;1200;null;5;null;10;.6;931;1020.1;21;19.3;18.4;85;23;3;50
2018-02-15;1800;null;5;null;10;0;930.1;1019;23;20.1;18.7;77;18;2;50
2018-02-16;0000;null;7;null;10;0;931.4;1020.5;19.8;18.7;18.1;90;23;3.5;10
2018-02-16;1200;1;7;1;10;.2;931.4;1020.6;19.6;18.2;17.4;87;18;2.5;50
2018-02-16;1800;null;5;null;10;0;929.8;1018.7;23.7;20.1;18.4;72;14;5;50
2018-02-17;0000;null;5;null;10;0;929.9;1019.1;19;17.3;16.2;84;14;4.6;50
2018-02-17;1200;null;5;null;10;0;928.2;1017;21.8;19.3;18;79;5;2;60
2018-02-17;1800;0;2;1;8;0;926;1014.2;26.4;21.2;18.5;62;23;5;70
2018-02-18;0000;null;5;null;10;0;927;1015.6;20.2;18.7;18;87;14;2.5;50
2018-02-18;1200;null;7;null;10;0;925.4;1013.7;21;19.8;18.6;86;0;0;70
2018-02-18;1800;null;7;null;10;0;923.4;1012;23.8;20.1;18.2;71;14;.7;70
2018-02-19;0000;null;7;null;10;0;923.3;1011.4;21;19.1;18.2;84;23;.7;50
2018-02-19;1200;null;7;null;10;0;922.8;1016.8;22.5;19.3;17.4;73;14;1.6;70
2018-02-19;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2018-02-20;0000;7;2;7;6;0;921.9;1009.5;24.6;20.8;18.8;70;0;0;50
2018-02-20;1200;null;7;null;10;0;921.4;1008.8;23.5;20.6;19;77;14;2.5;70
2018-02-20;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2018-02-21;0000;null;7;null;10;5;919.6;1007.1;23.2;21.5;20.7;86;14;2.5;50
2018-02-21;1200;0;4;8;6;0;921.4;1008.8;23;20.1;18.7;76;32;4.1;70
2018-02-21;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2018-02-22;0000;0;7;0;2;0;919.7;1006.9;26.2;19.9;16.4;55;23;2.5;50
2018-02-22;1200;7;2;8;8;0;924;1009.6;24;21.3;19.9;78;0;0;70
2018-02-22;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2018-02-23;0000;null;5;null;10;9;923.7;1009.7;22;21.1;20.6;92;14;2.3;50
2018-02-23;1200;7;2;8;10;0;925.2;1013.4;22;19.4;18;78;18;2.6;70
2018-02-23;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2018-02-24;0000;null;7;null;10;0;926;1015.4;21.2;18.7;17.6;79;14;1.6;50
2018-02-24;1200;0;2;7;6;0;927.3;1015.6;23.1;17.8;14.4;57;14;2.5;70
2018-02-24;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2018-02-25;0000;0;2;7;6;0;926.4;1014.3;21;18.5;17.2;79;14;2.5;50
2018-02-25;1200;7;2;8;7;0;927.1;1015.6;22;18.7;16.9;73;14;2.5;70
2018-02-25;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2018-02-26;0000;null;7;null;10;0;926.3;1014.7;21.4;18.7;17.4;78;14;4.1;50
2018-02-26;1200;null;7;null;10;0;925.9;1014.2;22.2;19.3;17.8;77;14;2.5;50
2018-02-26;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2018-02-27;0000;null;5;null;10;72.1;924.5;1012.7;21;20.4;20;94;14;.7;50
2018-02-27;1200;null;5;null;10;1;925.5;1014;21.5;19.5;18.5;83;14;2.5;70
2018-02-27;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2018-02-28;0000;7;2;8;8;0;923.5;1011.6;22.8;20.8;20;84;14;2.5;50
2018-02-28;1200;7;7;7;4;0;923.8;1011.6;23.7;20.7;19.5;76;0;0;70
2018-02-28;1800;null;null;null;null;null;null;null;null;null;null;null;null;null;null
2018-03-01;0000;null;7;null;10;0;924.6;1012.5;23.4;20.5;19.1;77;14;2.5;50
2018-03-01;1200;6;1;2;8;0;926.4;1014.3;25.2;22;20.7;76;23;1.1;70
2018-03-01;1800;-1;5;-1;10;0;924.2;1011.6;27.2;23.2;21.5;71;14;5;70
2018-03-02;0000;-1;7;-1;10;.4;926.3;1014.1;23.4;21.7;21.1;87;9;2.3;10
2018-03-02;1200;2;1;2;6;.1;926.8;1014.9;23.9;21.9;21;84;5;.8;60
2018-03-02;1800;-1;7;-1;10;0;923.2;1011.1;25.8;21.1;18.7;65;23;5;70
2018-03-03;0000;-1;7;-1;10;1.4;926.7;1014.8;22.9;22.1;21.7;93;18;1.6;10
2018-03-03;1200;1;5;1;6;2.8;924.5;1012.3;23.8;21.9;21.1;84;9;1.6;70
2018-03-03;1800;-1;5;-1;10;0;921.8;1009.2;28;23.3;21.3;66;14;3.3;70
2018-03-04;0000;0;5;0;8;0;923.4;1011.2;22.7;20.3;19.1;79;14;2.5;50
2018-03-04;1200;1;2;3;8;0;922.7;1010.3;25.8;21.8;19.7;69;32;1.6;70
2018-03-04;1800;-1;5;-1;10;0;919.9;1007.1;27.3;23.1;21.3;70;23;3.6;70
2018-03-05;0000;-1;5;-1;10;6.4;921.5;1008.9;23;22.7;22.7;98;23;1.6;50
2018-03-05;1200;0;2;7;3;0;923.2;1010.9;24.2;21.7;20.7;81;14;.8;70
2018-03-05;1800;7;2;8;8;0;920;1006.9;30.3;22.9;19;51;23;3;70
2018-03-06;0000;0;5;0;1;22.1;921.1;1008.6;23.2;22.1;21.3;89;0;0;50
2018-03-06;1200;8;5;3;7;0;922.5;1009.9;25.6;21.8;19.9;71;36;.5;60
2018-03-06;1800;-1;7;-1;10;0;920.3;1007.5;27.1;23;21.4;71;14;4.3;60
2018-03-07;0000;-1;7;-1;10;2.2;922.7;1010.3;22.8;21.7;21.3;91;14;2.5;20
2018-03-07;1200;-1;5;-1;10;0;922.3;1010;23.2;21;20;82;36;.7;20
2018-03-07;1800;-1;7;-1;10;0;921.2;1008.8;24.4;21.7;20.5;79;23;3.3;10
2018-03-08;0000;-1;5;-1;10;0;923.1;1010.9;22.6;21.1;20.5;88;14;2.5;50
2018-03-08;1200;-1;5;-1;10;0;924.1;1012.2;21.6;20.1;19.5;88;14;3.3;20
2018-03-08;1800;-1;7;-1;10;0;922.8;1010.6;23.2;20.7;19.6;80;14;2.5;70
2018-03-09;0000;-1;7;-1;10;.4;923.9;1012.2;20.8;19.6;18.9;89;14;2.5;50
2018-03-09;1200;-1;7;-1;10;0;925.5;1013.6;21.2;18.9;17.6;80;14;2.5;70
2018-03-09;1800;6;2;9;7;0;922.4;1010.1;26;20.9;18.4;63;9;2.5;70
2018-03-10;0000;0;2;0;2;0;923.4;1011.5;21.6;19.5;18.5;83;14;2.5;50
2018-03-10;1200;-1;7;-1;10;0;923.3;1011.4;21.4;19.9;19.1;87;18;2.1;50
2018-03-10;1800;-1;7;-1;10;.4;920.8;1008.2;24.5;22.1;21;81;14;2.1;60
2018-03-11;0000;7;7;7;10;0;922.4;1010.5;21.6;19.8;19;85;14;1.6;50
2018-03-11;1200;-1;7;-1;10;0;922.8;1010.9;21.4;19.7;19;86;14;2;50
2018-03-11;1800;7;2;7;7;0;919.7;1006.6;30.9;21.3;16.1;41;14;2.1;70
2018-03-12;0000;0;0;0;0;0;921;1008.5;25.2;22.1;20.9;77;0;0;50
2018-03-12;1200;0;0;0;0;0;922.3;1009.6;25.2;21.3;19.3;70;14;2.1;70
2018-03-12;1800;-1;7;-1;10;0;918.9;1005.1;29.9;22;18;49;27;3.3;70
2018-03-13;0000;-1;5;-1;10;35;921.4;1008.8;23.2;22.5;22.2;94;0;0;50
2018-03-13;1200;-1;7;-1;10;7.8;923.6;1011.5;22.4;21.5;21;92;18;1.6;60
2018-03-13;1800;-1;2;2;8;0;922;1009.2;29;23.2;20.5;60;18;2.6;70
2018-03-14;0000;0;0;0;0;0;924.6;1012.6;23.4;21.8;21.1;87;18;1.6;50
2018-03-14;1200;7;7;7;6;0;925;1012.7;25.5;22.5;21.6;76;5;1;70
2018-03-14;1800;0;2;7;7;0;921.6;1008.8;32.1;22.7;18.3;44;14;2.5;70
2018-03-15;0000;-1;5;-1;10;3.2;925;1012.8;23;21.2;20.3;85;14;3.3;50
2018-03-15;1200;0;5;2;8;29.6;924.5;1012.1;25.8;21.4;19;66;27;.8;70
2018-03-15;1800;1;5;2;8;0;923.3;1010.5;30.5;22.7;18.9;50;32;5;70
2018-03-16;0000;0;0;3;6;0;925.7;1013;26.5;23;21.5;74;18;1.6;50
2018-03-16;1200;5;1;2;8;0;925.7;1013.2;25.4;21.2;19.1;68;14;1.3;70
2018-03-16;1800;1;1;2;8;0;922.7;1009.8;28.2;23.3;21.2;66;18;4.5;70
2018-03-17;0000;-1;5;-1;10;0;925.3;1013;24;21.3;19.9;78;18;1.6;50
2018-03-17;1200;0;5;0;9;0;925.7;1013.5;25;21.3;19.4;71;9;1.6;60
2018-03-17;1800;0;2;0;8;0;923.3;1010.5;29.3;22.4;18.9;54;14;1.6;60
2018-03-18;0000;0;1;2;4;0;924.5;1012.2;22.7;20.3;19.1;80;14;2.5;50
2018-03-18;1200;0;5;3;8;0;923.8;1011.7;23.6;20.7;19.3;77;9;1.6;60
2018-03-18;1800;0;1;2;8;0;920.8;1007.8;30.7;22.7;18.8;49;32;1.6;70
2018-03-19;0000;0;0;0;0;0;922.2;1009.7;23.9;22;21.2;85;9;1.6;50
2018-03-19;1200;0;2;7;6;0;920.2;1007.3;26.6;22;20;68;14;2.5;70
2018-03-19;1800;-1;5;-1;10;7;920.7;1008.1;25;22;20.7;77;14;1.6;60
2018-03-20;0000;0;0;0;0;0;921.1;1008.2;24.2;22.2;21.9;85;0;0;50
2018-03-20;1200;-1;5;-1;10;0;923.7;1011.2;26.2;23.1;21.8;77;0;0;10
2018-03-20;1800;-1;7;-1;10;0;920.7;1007.5;30.1;23.5;20.4;56;18;.8;60
2018-03-21;0000;-1;7;-1;10;44;923.3;1011;21;20.1;19.6;92;27;.8;50
2018-03-21;1200;-1;5;-1;10;6.1;923.9;1012.2;21.5;19.9;19.1;86;27;1.6;70
2018-03-21;1800;-1;7;-1;10;0;922.2;1009.9;25.5;21.5;19.4;69;23;1.6;70
2018-03-22;0000;-1;7;-1;10;0;925.9;1012.3;22;19.8;18.6;81;23;2.3;50
2018-03-22;1200;-1;5;-1;10;5.4;925.6;1014;21.4;19.8;19;86;14;2.6;50
2018-03-22;1800;-1;5;-1;10;0;923.5;1011.4;25.3;21.4;19.4;70;14;2.5;60
2018-03-23;0000;-1;5;-1;10;0;925.7;1014.1;21.5;19.5;18.5;83;14;3.6;50
2018-03-23;1200;0;2;7;7;0;925.8;1013;23.2;20.8;17.2;69;14;1.6;70
2018-03-23;1800;-1;7;-1;10;0;923;1010.3;29.4;23.7;21.4;62;14;3;50
2018-03-24;0000;0;0;0;0;0;925.2;1013.2;23;21.1;20.3;85;18;2.5;50
2018-03-24;1200;0;1;0;3;0;926.6;1014.6;25.1;21.3;19.2;70;5;1.6;70
2018-03-24;1800;0;2;0;8;0;923.8;1011.2;29.5;22.4;18.6;52;9;2.5;70
2018-03-25;0000;0;1;3;6;0;925.2;1012.8;24.8;21.5;19.8;74;9;2;50
2018-03-25;1200;7;2;7;8;0;926.7;1014.7;25;19.5;16.7;60;5;2.5;70
2018-03-25;1800;7;2;7;7;0;923.7;1010.5;29.9;21.1;16.3;44;14;2.5;70
2018-03-26;0000;0;2;7;4;0;924.4;1011.7;26.8;21.3;18.6;61;0;0;50
2018-03-26;1200;7;2;7;8;0;927.2;1015;23;20.9;20;83;14;.8;70
2018-03-26;1800;-1;5;-1;10;0;925.6;1013.6;23.7;20.7;19.2;76;14;4.6;70
2018-03-27;0000;-1;7;-1;10;0;927.9;1016.3;22.2;20.3;19.4;84;23;2.5;50
2018-03-27;1200;-1;7;-1;10;13.6;928.7;1017.4;22;20.8;20.1;90;36;1.6;60
2018-03-27;1800;-1;5;-1;10;0;925.5;1013.4;27.3;21.9;19.1;62;14;2;70
2018-03-28;0000;-1;7;-1;10;7;928.5;1017.1;20.6;20.1;19.9;96;18;1.6;20
2018-03-28;1200;-1;7;-1;10;1.7;928.3;1017.1;22.7;20.6;19.8;83;9;2.5;50
2018-03-28;1800;-1;7;-1;10;0;925.4;1013.3;27.1;21.7;18.9;61;36;3.3;50
2018-03-29;0000;-1;7;-1;10;22.4;927.4;1015.9;20.4;19.8;19.4;94;0;0;10
2018-03-29;1200;7;2;7;8;0;928.1;1016.7;22.8;20.5;19.8;80;14;2.5;70
2018-03-29;1800;-1;7;-1;10;0;925.5;1013.7;27.4;21.2;26.4;67;14;2.5;20
2018-03-30;0000;-1;7;-1;10;1.5;926.3;1014.4;23;20.8;19.8;82;14;1.6;50
2018-03-30;1200;7;2;7;7;0;926.1;1014.3;22;19.6;18.4;80;9;2.5;70
2018-03-30;1800;-1;5;-1;10;0;923.4;1011.2;26.4;21.1;18.5;62;9;2.5;70
2018-03-31;0000;-1;5;-1;10;7;924.6;1015.9;21.4;20.3;19.7;90;0;0;50
2018-03-31;1200;-1;7;-1;10;0;925.1;1013.3;22.8;20.3;19.2;79;9;.8;70
2018-03-31;1800;-1;7;-1;10;0;922.7;1010.1;27.7;21.5;18.4;55;9;1.6;70
2018-04-01;0000;-1;5;-1;10;7;923.5;1011.6;21;19.8;19.1;89;14;1.6;50
2018-04-01;1200;-1;7;-1;10;1;923.6;1011.7;22.7;20.1;18.9;79;14;1.6;70
2018-04-01;1800;1;2;0;7;0;921.2;1008.6;27.6;21.3;18;56;32;4.6;70
2018-04-02;0000;-1;7;-1;10;0;922.3;1010.2;24.8;22.1;20.9;79;0;0;50
2018-04-02;1200;-1;7;-1;10;2.2;923.3;1011;22.4;19.5;18;76;36;3;70
2018-04-02;1800;-1;7;-1;10;0;922.4;1010;24.4;21.5;20.1;78;14;2.5;70
2018-04-03;0000;-1;7;-1;10;0;921.4;1009.1;23;20.3;19;78;14;1.6;50
2018-04-03;1200;0;1;5;7;0;921.5;1009.2;22.8;20.3;19.2;80;9;1.3;60
2018-04-03;1800;-1;7;-1;10;0;920.5;1008;24.6;21;19.2;72;27;3.3;70
2018-04-04;0000;-1;7;-1;10;.2;922.4;1010.3;21.3;19.9;19;87;18;2.8;50
2018-04-04;1200;-1;7;-1;10;0;923.1;1011.2;21.6;19.3;18.2;80;14;.8;60
2018-04-04;1800;-1;7;-1;10;0;922.6;1010.3;26.2;20.3;17.3;58;23;1.6;60
2018-04-05;0000;7;2;7;7;0;922.6;1010.8;20.2;19.1;18.5;89;14;2.5;50
2018-04-05;1200;-1;5;-1;10;0;923.7;1011.9;22.4;19.4;17.8;75;9;1.6;70
2018-04-05;1800;0;5;2;8;0;921.9;1009.6;27;19.6;15.7;50;18;.8;70
2018-04-06;0000;0;1;1;6;0;924.2;1012.2;20.9;19.3;18.4;86;18;1.6;50
2018-04-06;1200;-1;5;-1;10;0;926.5;1013.1;22.5;18.8;16.5;69;18;2.3;60
2018-04-06;1800;0;5;2;8;0;923.8;1011.7;25.9;20.4;17.8;61;18;5;60
2018-04-07;0000;-1;5;-1;10;0;925.3;1013.5;21.2;18.7;17;79;18;3.3;50
2018-04-07;1200;-1;5;-1;10;0;926.7;1015.4;20.2;18.1;16.8;81;14;2.8;50
2018-04-07;1800;7;2;7;8;0;923.9;1012;27.9;19.7;14.8;45;18;2.5;70
2018-04-08;0000;-1;7;-1;10;0;927.1;1015.8;21.5;19.3;18.1;81;14;2.8;50
